This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jan 09 13:58:15 2025
Filter Values: disposition contains CP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"178819686","763.01","","2","5","5","2","4","4","4","4.7","57.8","6.41","9","1","4","CP","CP","9.5275","0.006","1","spoc-s01-s65-b0A-CP","SPOC","194.468098","-39.758061","-76.902","0.073","-84.817","0.055","2460046.424157","0.0023161012","5.605774799187","0.000011414336","3.021389697455","0.46949676","0.761572","0.048465","701.18823160562","44.637024","2.409708802577","1.5932673","182.93499903983","937.98080323964","18.749166","95.1274","0.45155","5767","189","4.34736","2.00358","0.90676099061966","0.0467135","","","0.97","0.114611","10,37,64","TOI-763 b / TOI-763.01","2019-06-11","2024-01-30","2024-02-02"
"178819686","763.02","","1","4","1","2","4","4","4","3.7","56.6","8.59","9","1","4","CP","CP","9.5275","0.006","2","spoc-s01-s65-b0A-CP","SPOC","194.468098","-39.758061","-76.902","0.073","-84.817","0.055","2460046.212045","0.0029952964","12.277244423743","0.00003085127","3.8398888593322","0.28587875","0.944418","0.048316","869.46291818549","44.49966","2.8635085115912","0.41841304","64.319569464379","722.27990415994","15.86392","95.1274","0.45155","5767","189","4.34736","2.00358","0.90676099061966","0.0467135","","","0.97","0.114611","10,37,64","TOI-763 c / TOI-763.02","2019-06-11","2024-01-30","2024-02-02"
"306996324","776.01","TIC 306996324.01","2","5","5","2","4","4","4","1.9","70.5","5.07","7","3","8","CP","CP","9.73597","0.007","1","spoc-s01-s65-b0A-CP","SPOC","178.577997","-37.553357","251.112","0.051","-145.059","0.034","2458572.599749","0.0017572688","15.665332188525","0.000038359216","2.9937798914273","0.23513722","1.431567","0.081652","1317.6530479617","75.2017","2.0999942253943","0.20089346","5.0996209302927","383.26946748613","17.159199","27.1701","0.03205","3806","66","4.73575","0.338566","0.53302401304245","0.0157771","","","0.52973","0.0202495","10,37,63","TOI-776 c / TOI 776.01","2019-06-11","2024-10-02","2024-10-26"
"306996324","776.02","TIC 306996324.02","2","5","5","2","4","4","4","3","69.9","3.79","7","3","8","CP","CP","9.73597","0.007","2","spoc-s01-s65-b0A-CP","SPOC","178.577997","-37.553357","251.112","0.051","-145.059","0.034","2458571.415963","0.0012303216","8.2466132695014","0.000014605251","2.4120909444072","0.4117858","1.163671","0.065303","1071.2067847944","60.144234","1.7687314631156","0.8504002","11.99747540996","474.67047248391","18.458174","27.1701","0.03205","3806","66","4.73575","0.338566","0.53302401304245","0.0157771","","","0.52973","0.0202495","10,37,63","TOI 776.02 / TOI-776 b","2019-06-11","2024-10-02","2024-10-26"
"335630746","778.01","","3","5","5","3","4","4","4","132.2","169.1","317","9","14","9","CP","CP","8.69009","0.006","1","qlp-s46-tois","SPOC","199.33385","-15.273705","-60.6","0.083","-26.012","0.065","2459574.942709","0.0001636","4.6336155","0.0000016","3.557","0.041","8.348756","0.000082","7660","0.0756118","15.2453","0.624586","734.672","1450","370","161.743","1.1155","6780","202","4.08247","0.654941","1.68","0.07","","","1.428","0.243124","10,37,46","TOI-778 b","2019-06-11","2024-09-09","2024-09-10"
"55525572","813.01","TIC 55525572.01","1","4","1","3","4","4","4","2.1","23.1","41.34","7","1","3","CP","CP","9.8467","0.006","1","spoc-s01-s65-b0A-CP","CTOI","72.69401","-60.905461","-3.733","0.047","-2.789","0.054","2459125.846913","0.0113373","83.896243409579","0.00022198864","13.033084610315","0.22037427","1.322877","0.037303","1217.6723244725","34.356415","7.2168831818719","0.47846976","29.583274792134","594.81417751145","28.517313","263.145","1.569","5823.7","76","3.77","0.12","2.0435400009155","0.0984121","-0.03","0.1","1.05","0.130094","4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65","TOI-813 b; CTOI from Planet Hunters TESS","2019-06-21","2023-12-05","2023-12-08"
"193641523","824.01","","2","5","5","2","4","4","4","21.5","127.3","9.05","13","3","8","CP","CP","10.0732","0.006","1","spoc-s01-s65-b0A-CP","SPOC/QLP","222.16547","-57.588867","-51.604","0.068","-152.392","0.079","2458597.813432","0.00034183686","1.3929721273093","0.0000028535712","1.0799517159342","0.12347158","1.712554","0.057046","1576.0776119462","52.540215","2.9539056735046","1.0760398","411.50016110843","1148.7148936973","34.290123","63.9262","0.14315","4452","174","4.49909","0.3415","0.72963500022888","0.0566885","","","0.7","0.0881697","11,12,38,65","TOI-824b (Burt et al 2020)","2019-06-17","2024-02-14","2024-02-17"
"362249359","833.01","","2","5","5","2","4","4","4","7.8","10.3","2.51","6","2","3","CP","CP","10.1461","0.007","1","spoc-s01-s65-b0A-CP","SPOC","145.645472","-62.475886","-157.239","0.045","79.715","0.044","2458544.120496","0.0006876463","1.0418890027079","0.000005550461","1.2737667259348","0.24143624","0.505403","0.033954","465.38541119533","31.272263","1.3890309919376","0.70231384","270.06817400863","1033.9227740988","16.191872","41.7148","0.0418","3965","72","4.68337","0.067569","0.60333597660065","0.0177147","","","0.590802","0.0201601","9,10,11,36,37,63,64","TOI-833 b","2019-06-17","2024-02-14","2024-02-17"
"440887364","836.01","","2","4","4","4","4","2","4","9.1","126.6","7.5","37","8","11","CP","CP","8.6486","0.006","1","qlp-s38-ffi","SPOC","225.079883","-24.454202","-199.576","0.076","-27.911","0.07","2459356.164023","0.0014976","8.5954792","0.0000305","2.47","0.421","1.238445","0.001306","1140","1.20287","2.64032","0.246702","40.8229","704","21","27.5024","0.02935","4476","175","4.58156","0.337936","0.69","0.06","","","0.66","0.077312","11,38","TOI-836 c/.01","2019-06-17","2024-09-08","2024-09-09"
"440887364","836.02","","2","5","5","4","4","2","4","7.6","93.1","3.52","37","8","11","CP","CP","8.6486","0.006","2","qlp-s38-ffi","SPOC","225.079883","-24.454202","-199.576","0.076","-27.911","0.07","2459355.705342","0.0016091","3.8167262","0.0000133","1.602","0.128","0.62991","0.000532","580","0.490274","1.69257","0.158074","40.9119","763.98638720341","17","27.5024","0.02935","4476","175","4.58156","0.337936","0.69","0.06","","","0.66","0.077312","11,38","TOI-836 b/.02","2019-06-17","2024-09-08","2024-09-09"
"460205581","837.01","","3","5","5","3","4","4","4","21.9","126.1","39.06","9","3","3","CP","CP","9.9322","0.006","1","qlp-s63-ffi","SPOC/QLP","157.037281","-64.505211","-18.017","0.039","11.307","0.037","2460022.80686","0.0007052","8.3249172","0.0000064","1.406","0.363","4.935012","0.264788","4535","243.849","7.0011","0.372404","40.8042","704","41","142.488","0.4595","6513","199","4.53694","0.338064","1.01","0.04","","","1.15","0.157036","10,11,37,38,63","validated planet (Bouma+2020)","2019-06-17","2023-05-05","2023-06-16"
"261257684","904.01","","1","4","1","1","4","4","4","2.2","53.8","5.96","7","4","6","CP","CP","10.846","0.007","1","spoc-s01-s69-b0A-PC","SPOC","89.371273","-83.129726","-28.941","0.032","110.858","0.033","2458626.968411","0.00085205893","10.877274819865","0.000011637236","2.682953269299","0.21896666","1.985692","0.069269","1827.2189378538","63.796677","2.3096129984998","0.41049486","8.316864303878","433.1214112378","28.084484","46.0891","0.0349","3992","170","4.61929","0.240707","0.53243899345398","0.0157936","","","0.529185","0.0202724","12,13,27,38,39","TOI-904 b","2019-07-15","2024-08-14","2024-08-16"
"261257684","904.02","TIC 261257684.02","1","4","1","1","4","4","4","0.1","27.7","6.1","7","4","6","CP","CP","10.846","0.007","2","spoc-s01-s69-b0A-PC","SPOC","89.371273","-83.129726","-28.941","0.032","110.858","0.033","2458630.353329","0.0030933106","83.999399068768","0.00025963466","4.9317658271293","0.33311003","2.017642","0.117194","1856.5912767141","107.9341","2.3408341032149","0.32274127","0.54485989868012","219.1245114863","14.180324","46.0891","0.0349","3992","170","4.61929","0.240707","0.53243899345398","0.0157936","","","0.529185","0.0202724","12,13,27,38,39,61,65,66,67","TOI-904 c; CTOI from Hugh Osborn","2022-04-20","2024-08-14","2024-08-16"
"261867566","905.01","","3","5","5","3","4","4","4","118.6","308.7","126.47","5","1","3","CP","CP","10.5721","0.006","1","spoc-s01-s69-b0A-CP","SPOC","227.658675","-71.361632","-25.839","0.033","-41.15","0.051","2458628.349689","0.00012635152","3.7395715608664","7.0185973e-7","2.0436597331202","0.011729374","16.692637","0.106372","15256.902347663","97.96748","13.931735271932","0.7286332","353.31423245614","1105.7578537073","220.35062","158.649","0.7215","5565","187","4.46277","0.287097","1.0001800060272","0.0521105","","","0.93","0.120097","12,38,39,65,66","TOI-905 b","2019-07-15","2024-02-14","2024-02-17"
"350153977","908.01","","1","5","5","1","4","4","4","5.8","47.1","9.87","8","3","1","CP","CP","10.6513","0.006","1","spoc-s01-s69-b0A-CP","SPOC","53.159427","-81.250745","5.839","0.04","-0.307","0.044","2458626.550518","0.00081654114","3.18377891634","0.000005693874","2.3252968281453","0.3331702","0.923495","0.044439","850.20841332368","40.928772","3.1080163062412","1.5717691","519.52681996858","1217.6479520746","23.563166","175.748","0.636","5500","76","4.99","0.12","1.0523600578308","0.0594975","0","0.1","0.96","0.125324","1,12,13,27,28,39,66,67,68","TOI-908 b","2019-07-15","2024-03-14","2024-03-16"
"369327947","910.01","","1","5","5","1","4","4","4","6.5","27.3","1.12","12","0","3","CP","CP","10.1508","0.007","1","spoc-s01-s69-b0A-PC","SPOC","290.23794","-82.559788","342.184","0.072","-1230.22","0.079","2458626.204389","0.0004260434","2.0291066524349","0.000004434313","0.73395612082333","0.11758856","1.036853","0.065486","954.52077996236","60.31323","1.0407954126351","0.12550709","22.071338149365","552.81130488898","16.95669","12.4814","0.0065","3194","101","4.96718","0.069791","0.2874970138073","0.00950598","","","0.262417","0.0206699","12,13,27,39,66,67","LHS 475 b","2019-07-15","2024-08-14","2024-08-16"
"407126408","913.01","","1","5","5","1","4","4","4","3.6","62.1","6.74","10","3","3","CP","CP","9.6181","0.006","1","spoc-s01-s69-b0A-CP","SPOC","234.572324","-80.803427","-40.069","0.04","83.388","0.043","2458625.210727","0.0010542707","11.099347951112","0.000015589458","3.2464372883099","0.28694776","1.259521","0.055614","1159.3892018494","51.221188","2.4827073577031","0.8442644","35.242204622826","621.42041502544","20.716316","65.1769","0.0991","4948","180","4.60394","0.311168","0.73253500461578","0.0488442","","","0.82","0.0972518","12,13,65,66","TOI-913 b","2019-07-15","2024-11-14","2024-12-13"
"44792534","954.01","","3","5","5","4","4","3","4","32.8","95.8","60.95","7","19","6","CP","CP","9.77919","0.006","1","qlp-s31-ffi","QLP","61.941059","-25.208803","-5.787","0.042","-29.623","0.045","2459167.32483","0.00093","3.68497","0.00001","4.536","0.486","2.249803","0.000621","2070","0.572102","9.05543","0.475878","1260.27","1659","43","238.768","1.89","5756","127.5","3.88","0.07","1.93","0.1","","","1.03","0.126389","4,5,31","TOI-954 b","2019-07-24","2024-04-24","2024-04-25"
"366989877","1054.01","","1","4","4","1","4","4","4","2.9","47.7","6.52","4","8","3","CP","CP","8.4362","0.006","1","qlp-s67-ffi","SPOC","302.114174","-54.317501","1.594","0.054","-15.903","0.049","2460122.700139","0.0199476","15.5077855","0.0002372","4.565","0.427","0.557126","0.027626","513","25.4443","2.43432","0.142957","88.0718","853","12","88.4343","0.28175","6122","194","4.30881","0.268555","1.17","0.05","","","1.14","0.15899","13,27,67","HD 190622 b / TOI-1054 b (Cabrera+2023)","2019-08-16","2023-09-14","2023-09-25"
"320004517","1055.01","","1","5","5","1","4","4","4","7.8","117.4","12.54","6","8","5","CP","CP","8.0888","0.006","1","spoc-s01-s69-b0A-CP","SPOC/QLP","293.286615","-54.532728","108.439","0.074","-82.632","0.052","2458661.062711","0.0008671072","17.47130782378","0.000017598653","4.4284818691516","0.099011794","1.303399","0.031349","1199.754148315","28.872627","3.5766827826134","0.24099071","53.370031707653","689.35688068043","43.21312","57.2651","0.18695","5783.54","7.82429","4.49925","0.019231","0.97466897964477","0.0546984","-0.0525569","0.00695284","1.04","0.135125","13,27,67","HD 183579 b","2019-08-16","2024-09-30","2024-10-01"
"299799658","1062.01","","1","5","5","1","4","4","4","5.8","62","5.89","3","3","4","CP","CP","9.478","0.006","1","qlp-s68-ffi","SPOC","38.120968","-78.023683","107.847","0.045","30.732","0.042","2460177.200429","0.0013316","4.1150576","0.0000056","1.08","0.323","0.528882","0.055216","487","50.8548","2.30057","0.16833","77.3573","826","14","82.1733","0.1632","5394","185","4.50942","0.276077","0.89","0.05","","","0.89","0.108716","1,13,27,28,66,67,68","TOI-1062 b","2019-08-16","2023-10-16","2023-10-19"
"79748331","1064.01","","3","5","5","3","4","4","4","4.9","61.1","6.63","20","3","5","CP","CP","10.0059","0.006","1","spoc-s01-s69-b0A-PC","SPOC","296.003935","-47.56203","-3.457","0.124","-100.891","0.072","2458656.668478","0.0011852143","6.4438657474041","0.00001645013","1.9309448873678","0.30149648","1.218827","0.08269","1121.9512275095","76.157646","2.4603440273947","1.638728","60.831305028303","712.2812840808","13.689148","68.0726","0.362","4803","178","4.52079","2.00348","0.73718899488449","0.0567035","","","0.74","0.08544","13,27,67","TOI-1064 b / TOI 1064.01","2019-08-16","2024-04-24","2024-04-30"
"79748331","1064.02","","1","5","5","1","4","4","4","3.1","53","7.29","20","3","5","CP","CP","10.0059","0.006","2","spoc-s01-s69-b0A-CP","SPOC","296.003935","-47.56203","-3.457","0.124","-100.891","0.072","2458664.490132","0.0016961753","12.226559518865","0.00002691618","2.1904379425936","0.42197752","1.31059","0.094039","1206.3693292821","86.60944","2.6014766029943","1.7533404","25.897037760246","575.35020487131","13.444705","68.0726","0.362","4803","178","4.52079","2.00348","0.73718899488449","0.0567035","","","0.74","0.08544","13,27,67","TOI-1064 c / TOI 1064.02","2019-08-16","2024-04-24","2024-04-30"
"158297421","1073.01","","3","5","5","3","4","4","4","43.8","118.6","117.42","0","0","0","CP","CP","13.6699","0.006","1","spoc-s01-s36-b0A-CPKP","SPOC","287.484402","-49.664942","3.827","0.058","4.878","0.038","2459036.472812","0.0012928093","3.9228016110681","0.000012181547","1.8736006984525","0.079814635","34.763157","1.138302","31510.900490616","1047.8658","13.336870477765","0.4312808","91.167588994765","788.0973496395","30.534128","300.67","3.806","4444","168","4.438","","0.69830000400543","","","","0.69","","13,27","HATS-47 b","2019-08-16","2021-12-09","2022-12-14"
"351601843","1075.01","","1","5","5","1","4","4","4","13.2","81.6","4.14","8","1","3","CP","CP","11.1186","0.007","1","spoc-s01-s69-b0A-CP","SPOC","309.971209","-65.449699","-99.737","0.023","-59.95","0.039","2458654.249503","0.00055394706","0.60473924067999","0.0000056355957","1.0403847063523","0.22145393","1.116367","0.06999","1027.6833478588","64.46101","1.8625587268573","1.4926332","528.0253154529","1222.5973095314","16.558659","61.4592","0.09435","4046","170","4.60963","0.230678","0.58033698797226","0.0172756","","","0.571742","0.0203056","13,27,67","TOI-1075 b","2019-08-16","2024-09-09","2024-10-01"
"370133522","1078.01","","1","5","5","1","4","4","4","21.8","26.8","2.39","18","1","13","CP","CP","10.1165","0.007","1","spoc-s01-s69-b0A-CP","SPOC/QLP","306.928646","-56.462287","424.414","0.073","-1230.62","0.073","2458654.10332","0.00036207514","0.51824246093613","0.0000041849426","0.85652489983912","0.07535014","0.903591","0.044265","831.89204236248","40.76848","1.3485120558984","0.09001432","255.14058152346","1019.3295978622","21.303896","20.373","0.0192","3325","102","4.88693","0.098941","0.39098900556564","0.0117402","","","0.381272","0.0203251","13,27,67","GJ 1252 b","2019-08-16","2024-09-09","2024-10-01"
"360630575","1097.01","","1","5","5","1","4","4","4","3.5","55.8","5.37","1","3","5","CP","CP","8.7215","0.006","1","qlp-s39-tois","QLP","189.775859","-74.57402","-50.359","0.039","-6.874","0.04","2459376.410518","0.0016778","9.188506","0.0000288","2.492","0.153","0.499554","0.000464","460","0.427735","2.16591","0.121765","63.4589","786","17","79.5561","0.14855","5876","124","4.48","0.08","0.98","0.04","","","1.06","0.13727","11,12,38,39","HD 109833 b; TCE at TBJD ~2358 delayed by a few hours","2019-08-12","2024-09-09","2024-10-01"
"383390264","1098.01","","1","5","5","1","4","4","4","5.1","65.1","9.58","1","5","2","CP","CP","8.7581","0.006","1","spoc-s01-s69-b0A-CP","SPOC/QLP","192.589285","-88.121111","-18.776","0.039","-18.086","0.039","2458629.909082","0.000837284","10.182698273503","0.000012880755","2.8275108702242","0.2582998","0.724944","0.049137","667.47524583808","45.255642","3.0538056841953","0.79589766","198.39478302645","957.19916593642","14.584953","105.096","0.266","6153","194","4.34814","0.271419","1.1458200216293","0.0509699","","","1.29","0.206016","12,13,27,65,66,67","HD 110082 b","2019-08-16","2024-02-12","2024-02-17"
"394561119","1107.01","","3","5","5","3","4","4","4","65.5","165.8","125.94","5","1","1","CP","CP","10.0068","0.006","1","spoc-s01-s69-b0A-CP","QLP","155.607863","-82.218869","9.065","0.045","2.896","0.041","2459336.073646","0.00017639625","4.0782391603091","0.0000017467707","4.8475616169595","0.0254922","6.585046","0.031989","6046.6959686798","29.462303","13.898173961225","0.62601906","1619.0081231752","1617.8267295778","211.59937","281.314","2.017","6501","138.9","4.08","0.09","1.7483600378036","0.0780452","","","1.33","0.213002","11,12,13,38,39,65,66","TOI-1107 b","2019-08-15","2024-02-14","2024-02-17"
"254113311","1130.01","","1","4","1","3","4","4","4","78.3","345.5","86.88","76","20","2","CP","CP","10.1429","0.006","1","qlp-s27-ffi","QLP","286.376004","-41.43764","12.538","0.088","-27.18","0.071","2460144.137122","0.0023929","8.34998","0.00001","1.836","0.061","18.262819","0.016433","16680","15.1352","11.1424","1.06327","19.9348","588","129","58.2609","0.16955","4236","122.3","4.52","0.1","0.74","0.07","","","0.66","0.0756072","13,27,67","TOI 1130 c","2019-08-22","2023-09-14","2023-09-14"
"254113311","1130.02","","1","4","1","1","4","4","4","16.4","118.4","13.61","76","20","2","CP","CP","10.1429","0.006","2","spoc-s67-b0A","QLP","286.376004","-41.43764","12.538","0.088","-27.18","0.071","2460126.924264","0.00082214706","4.0686404928098","0.000295813","1.8373729401167","0.077788785","2.881123","0.107934","2650.0950012506","99.40586","3.7548333210644","0.57051665","84.108765982174","772.37830196725","20.636534","58.2609","0.16955","4236","122.3","4.52","0.1","0.74192100763321","0.0675678","","","0.66","0.0756072","13,27,67","TOI-1130 b","2019-09-03","2023-10-11","2023-10-19"
"154872375","1135.01","","4","4","4","4","4","4","4","49.3","238.3","61.52","3","6","3","CP","CP","9.02855","0.006","1","qlp-s79-ffi","SPOC/QLP","193.39637","85.129495","16.883","0.05","5.076","0.042","2460466.30871","0.0001904","8.0277331","0.0000016","4.292","0.072","6.210769","0.022538","5704","20.7576","9.08479","0.407653","256.544","1114","138","114.048","0.307","5962.7","68.6","4.38","0.08","1.15","0.05","","","1.155","0.155701","14,19,20,21,26,40,47,53,59,74,79","TOI-1135 b","2019-08-27","2024-08-29","2024-08-31"
